Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT3ybAuc6nmoRL5Xpn7bWfxk,Interest,BTC,0.00000409,BTC,0.00000409,$0.12,-,-,"approved / BTC Interest Earned",2022-05-14 05:00:09
NXT5AgTZcfJAjWJmcZfMoadMW,Interest,BTC,0.00000409,BTC,0.00000409,$0.12,-,-,"approved / BTC Interest Earned",2022-05-13 05:00:10
NXT5WnA0t51PYrDAuk3dLMYCx,Interest,BTC,0.00000409,BTC,0.00000409,$0.11,-,-,"approved / BTC Interest Earned",2022-05-12 05:00:10
NXTQT3DQbCMuUU37SjvK72P5,Interest,BTC,0.00000409,BTC,0.00000409,$0.12,-,-,"approved / BTC Interest Earned",2022-05-11 05:00:07
NXT39P0VPqGz7dx3Tz5nTsVJI,Interest,BTC,0.00000409,BTC,0.00000409,$0.12,-,-,"approved / BTC Interest Earned",2022-05-10 05:00:07
NXT6444TZBleqP9R8bMNUdwDp,Interest,BTC,0.00000408,BTC,0.00000408,$0.13,-,-,"approved / BTC Interest Earned",2022-05-09 05:00:07
NXT1HpwOo7B1n5H6CDbgEMmHn,Interest,BTC,0.00000408,BTC,0.00000408,$0.14,-,-,"approved / BTC Interest Earned",2022-05-08 05:00:06
NXT6V5JFPvPzeyNJ9wPxS9m3g,Interest,BTC,0.00000408,BTC,0.00000408,$0.14,-,-,"approved / BTC Interest Earned",2022-05-07 05:00:06
NXT5pDbSTlAZfrvWTegxuDkE0,Interest,BTC,0.00000408,BTC,0.00000408,$0.14,-,-,"approved / BTC Interest Earned",2022-05-06 05:00:06
NXT5wviPg9mZgFLSZwBeFa0en,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-05-05 05:00:06
NXT7jpsJBIewWrEgbxnvQ56is,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-05-04 05:00:07
NXT6MuWPj2GLTHG5Bgw5WgHjG,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-05-03 05:00:06
NXT7fd1hcql2X23FSmtLMQzRp,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-05-02 05:00:07
NXT3GApEHAvaCAeNzEfdHK4fe,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-05-01 05:00:07
NXT5p3oOglQcckf41vrRjRZNU,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-04-30 05:00:07
NXT7mEs3Y0rkWUcYjfCGqpZfk,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-29 05:00:06
NXT5qXh9Ydgd4xhWX7iKWHbFB,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-28 05:00:06
NXT7KFLxTYsyvToCdRsh9zoTc,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-04-27 05:00:07
NXT6RKJSbs7RRP0AIU58lShuG,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-26 05:00:07
NXT3WfT584wuzuEEzHeXpX0UK,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-04-25 05:00:07
NXT5R0Pl0Su1kQHIprYsNlJVI,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-24 05:00:07
NXT69azukoSVvU8gp3Clu3hcJ,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-23 05:00:06
NXT6OJ7heXLjvGuZbMGIWl36z,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-22 05:00:07
NXT20ZGnDpJpCKQUFNxosGNgY,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-21 05:00:07
NXT511rPQf1PdnLP7TDGXP3mi,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-20 05:00:06
NXTUaPmHmpK4ixDVp825Gh6m,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-19 05:00:07
NXT5MFwCCEC72vuMZTUAF3lzl,Interest,BTC,0.00000408,BTC,0.00000408,$0.15,-,-,"approved / BTC Interest Earned",2022-04-18 05:00:07
NXTEGmndQ222IlPrAR8TWHkc,Interest,BTC,0.00000408,BTC,0.00000408,$0.16,-,-,"approved / BTC Interest Earned",2022-04-17 05:00:07
NXT2IeNBeBi4AVgDHtcxhvywc,Interest,BTC,0.00000407,BTC,0.00000407,$0.16,-,-,"approved / BTC Interest Earned",2022-04-16 05:00:08
NXT75HqRUIePvQwnzG5FlcLjk,Interest,BTC,0.00000407,BTC,0.00000407,$0.16,-,-,"approved / BTC Interest Earned",2022-04-15 05:00:09
NXT6SbAX98MZZpUCQBgRo0l6C,Interest,BTC,0.00000407,BTC,0.00000407,$0.16,-,-,"approved / BTC Interest Earned",2022-04-14 05:00:08
NXTVw4f0vlR8oVSXSAvymBuA,Interest,BTC,0.00000407,BTC,0.00000407,$0.16,-,-,"approved / BTC Interest Earned",2022-04-13 05:00:07
NXT1OePHuNKi1Ol2RlBBtMl6n,Interest,BTC,0.00000407,BTC,0.00000407,$0.16,-,-,"approved / BTC Interest Earned",2022-04-12 05:00:07
NXT4DONLfEtTD3EBwMhln6rnE,Interest,BTC,0.00000407,BTC,0.00000407,$0.17,-,-,"approved / BTC Interest Earned",2022-04-11 05:00:06
NXT6liJDEfO9pu3afTI2SlJId,Interest,BTC,0.00000407,BTC,0.00000407,$0.17,-,-,"approved / BTC Interest Earned",2022-04-10 05:00:06
NXT2bC7oEYFG8HQW7DhcddMFU,Interest,BTC,0.00000407,BTC,0.00000407,$0.17,-,-,"approved / BTC Interest Earned",2022-04-09 05:00:06
NXT1zqiVPscKSK593DWVIqnvP,Interest,BTC,0.00000407,BTC,0.00000407,$0.17,-,-,"approved / BTC Interest Earned",2022-04-08 05:00:06
NXTa0Lx6ooJMMUmbUaaXkGfu,Interest,BTC,0.00000407,BTC,0.00000407,$0.17,-,-,"approved / BTC Interest Earned",2022-04-07 05:00:06
NXT6905Bdp3DxEzj4nFJzq2BJ,Interest,BTC,0.00000407,BTC,0.00000407,$0.18,-,-,"approved / BTC Interest Earned",2022-04-06 05:00:06
NXT60XN1lJ35ZpM2edHLpENyF,Interest,BTC,0.00000407,BTC,0.00000407,$0.19,-,-,"approved / BTC Interest Earned",2022-04-05 05:00:06
NXT4VnbQIqPlDKZel5bpjOkPD,Interest,BTC,0.00000407,BTC,0.00000407,$0.18,-,-,"approved / BTC Interest Earned",2022-04-04 05:00:06
NXT3dElgkyAwYXgxDB20YECtE,Interest,BTC,0.00000407,BTC,0.00000407,$0.18,-,-,"approved / BTC Interest Earned",2022-04-03 05:00:06
NXT1Xy849X1jdbEHfdqbNWR3W,Interest,BTC,0.00000407,BTC,0.00000407,$0.18,-,-,"approved / BTC Interest Earned",2022-04-02 05:00:07
NXTZrawuhg2ZGO58uslA8YKj,Interest,BTC,0.00000407,BTC,0.00000407,$0.18,-,-,"approved / BTC Interest Earned",2022-04-01 05:00:06
NXTpTmYzAzsSOofHJpuvHb2h,Interest,BTC,0.00000407,BTC,0.00000407,$0.19,-,-,"approved / BTC Interest Earned",2022-03-31 05:00:07
NXT359SwuKj6NBlw12pmFk0Xz,Interest,BTC,0.00000279,BTC,0.00000279,$0.13,-,-,"approved / BTC Interest Earned",2022-03-30 05:00:09
NXT5yUWNTze6C02fRveFNubK0,Transfer In,BTC,0.01187492,BTC,0.01187492,$569.59,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2022-03-29 12:33:44
NXT3NL9uK5yrHO0H40aQBvcxl,Interest,BTC,0.00000279,BTC,0.00000279,$0.13,-,-,"approved / BTC Interest Earned",2022-03-29 05:00:06
NXT1lAyQqzG1uCkHBQUYbI3EX,Interest,BTC,0.00000279,BTC,0.00000279,$0.13,-,-,"approved / BTC Interest Earned",2022-03-28 05:00:07
NXT74SbwO7UEumVo342KXk55G,Interest,BTC,0.00000279,BTC,0.00000279,$0.12,-,-,"approved / BTC Interest Earned",2022-03-27 05:00:06
NXT61OiuoVNulpn2GWdp6Htgq,Interest,BTC,0.00000279,BTC,0.00000279,$0.12,-,-,"approved / BTC Interest Earned",2022-03-26 06:00:06
NXTnoDTaiF45tU7uYL0zUshd,Interest,BTC,0.00000279,BTC,0.00000279,$0.12,-,-,"approved / BTC Interest Earned",2022-03-25 06:00:06
NXT79yUz5cxR0qzsXFOUldChq,Interest,BTC,0.00000279,BTC,0.00000279,$0.12,-,-,"approved / BTC Interest Earned",2022-03-24 06:00:06
NXT4ka80QE20fABzQ5Szx19Mw,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-23 06:00:06
NXT6tyPae8KLO61uBDXdiWbxO,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-22 06:00:06
NXT4ugnRLsALlusH7ONnFShUI,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-21 06:00:06
NXT1X4GR3hG1swnyZ7e6Do5tp,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-20 06:00:06
NXT6OX0r4SE1PjEuse7Gy4jeT,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-19 06:00:06
NXT4WDuAOJzNHlqfOQdKMLCar,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-18 06:00:06
NXT49ysdm3KN3w4aVzuiQvShk,Interest,BTC,0.00000279,BTC,0.00000279,$0.11,-,-,"approved / BTC Interest Earned",2022-03-17 06:00:06
NXT5Kfa55GfB5fQze9REDcFd2,Interest,BTC,0.00000279,BTC,0.00000279,$0.10,-,-,"approved / BTC Interest Earned",2022-03-16 06:00:06
NXTegjbHbjbwqcPtVuf8wT9e,Interest,BTC,0.00000279,BTC,0.00000279,$0.10,-,-,"approved / BTC Interest Earned",2022-03-15 06:00:06
NXT2Dzrd5v1QcLWwAD6RgKVIJ,Interest,BTC,0.00000279,BTC,0.00000279,$0.10,-,-,"approved / BTC Interest Earned",2022-03-14 06:00:06
NXT6tpscOWOkAJrhd6SaX96R6,Interest,BTC,0.00000279,BTC,0.00000279,$0.10,-,-,"approved / BTC Interest Earned",2022-03-13 06:00:06
NXT5AeUYJUB33cto7ARTyTKXu,Interest,BTC,0.00000279,BTC,0.00000279,$0.10,-,-,"approved / BTC Interest Earned",2022-03-12 06:00:06
NXT53w3dDldKAQoE6OmU5e97j,Interest,BTC,0.00000279,BTC,0.00000279,$0.10,-,-,"approved / BTC Interest Earned",2022-03-11 06:00:06
NXT7hIPN00YQYAeYzlPNtkls3,Top up Crypto,BTC,0.02596557,BTC,0.02596557,$1099.07,-,-,"approved / 28b559fa45dc9dfe575528d54efa82e19a36d8c9b187a5d26aa4baf20230d4a2",2022-03-09 16:30:44
NXT2zZxm0w62NvEUdDR46Wwnb,Manual Sell Order,BTC,-0.01195376,BTC,0.01195376,$505.99,-,-,"approved / Crypto Repayment",2022-03-09 16:15:51
NXTZ2G3nKk9iyFPVjxA1pLg6,Withdrawal,BTC,-0.00163989,BTC,0.00163740,$64.75,0.00000249,BTC,"approved / BTC withdrawal",2022-02-26 03:12:28
NXT1W8UnA39gga3AYRok0CvUo,Withdrawal,BTC,-0.00163774,BTC,0.00163774,$64.74,-,-,"approved / BTC withdrawal",2022-02-26 02:33:16
NXT4fpkcwbgPWYZLUjgZdhzob,Transfer Out,BTC,-0.00206009,BTC,0.00206009,$81.60,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2022-02-26 02:30:39
NXT3e1dnnNHfeScoGLfhWA7Pj,Exchange,USDC,-82.31985100,BTC,0.00206009,$81.60,-,-,"approved / Exchange USD Coin to Bitcoin",2022-02-26 02:30:39
NXT6EAYtB9G4P9AwZRXroVema,Exchange Cashback,BTC,0.00001626,BTC,0.00001626,$0.64,-,-,"approved / 0.5% on top of your Exchange transaction",2022-02-26 02:28:48
NXT6fGFY8Jxg4n0otlZ1ewWqe,Exchange,NEXO,-61.00000000,BTC,0.00325313,$128.97,-,-,"approved / Exchange NEXO Token to Bitcoin",2022-02-26 02:28:45
NXTeL36N7Nu5bgb1g3yMec7q,Transfer Out,BTC,-0.02176859,BTC,0.02176859,$851.95,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2022-02-25 23:52:09
NXT1nEpsfr3wvMegCJyvQ3SwH,Interest,BTC,0.00000291,BTC,0.00000291,$0.11,-,-,"approved / BTC Interest Earned",2022-02-25 06:00:06
NXToEsh6Hbl1H3FXeqzdIPRl,Interest,BTC,0.00000291,BTC,0.00000291,$0.10,-,-,"approved / BTC Interest Earned",2022-02-24 06:00:06
NXT3FrmGqbx6uyDEnYbEXKcP5,Interest,BTC,0.00000291,BTC,0.00000291,$0.11,-,-,"approved / BTC Interest Earned",2022-02-23 06:00:07
NXT1F8pJP5SDfTYIE7sXL0L2V,Interest,BTC,0.00000290,BTC,0.00000290,$0.10,-,-,"approved / BTC Interest Earned",2022-02-22 06:00:08
NXT7VyTIZ9BzI8EcfDSILq5r7,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-02-21 06:00:08
NXT1efiq7dkBp2RNiHzncTEy6,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-02-20 06:00:07
NXT4govObW5anyEZ4l8HBrxLq,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-02-19 06:00:07
NXTe6UYrEh8JB0ayvkBPHwkK,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-02-18 06:00:07
NXT7013aQwiPLwMa2AjyqL1Ry,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-17 06:00:08
NXT5ttDwT3iG1mdov2Rt56E0C,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-16 06:00:08
NXT21Yp8ZAYMCHyOef0YA1BNv,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-15 06:00:09
NXTueWnDeecmM0rWJYFdDIOy,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-14 06:00:08
NXT4uuIRGkxNldtYjU6KI0yWP,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-13 06:00:07
NXTWDH4aoMgbjSA2XTXyFZUQ,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-12 06:00:08
NXT1cQiiDKoSYETg8MwvoXRgX,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-11 06:00:08
NXT5GnJzzIp0amDN1Lek1dYIs,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-10 06:00:05
NXT4UfR56rXhwaBdvDOFoY96m,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-09 06:00:06
NXT5fPPKnvrd4OhoFnrRKF6RI,Interest,BTC,0.00000290,BTC,0.00000290,$0.13,-,-,"approved / BTC Interest Earned",2022-02-08 06:00:06
NXT2kf6vOhdVtiSnMl3vRfR77,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-07 06:00:06
NXT6f2voA1NcwcuTFDJoxID17,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-06 06:00:06
NXT3ufPykiu4b41yg3QB0h6tj,Interest,BTC,0.00000290,BTC,0.00000290,$0.12,-,-,"approved / BTC Interest Earned",2022-02-05 06:00:06
NXT5aVB3SgG6cH7bontZ4y2Jv,Interest,BTC,0.00000290,BTC,0.00000290,$0.10,-,-,"approved / BTC Interest Earned",2022-02-04 06:00:06
NXTl6dVyMirNPexkLYWIXYmI,Interest,BTC,0.00000290,BTC,0.00000290,$0.10,-,-,"approved / BTC Interest Earned",2022-02-03 06:00:06
NXT3S4WGhEoEBLrH8uy6Md7kC,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-02-02 06:00:05
NXT5fy3khVpoFna1h7kKohDHt,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-02-01 06:00:05
NXTLl8DHMnWpSmzdjS8hSaBk,Interest,BTC,0.00000290,BTC,0.00000290,$0.10,-,-,"approved / BTC Interest Earned",2022-01-31 06:00:05
NXTR5FufIDiP0rTbboHC8YFP,Interest,BTC,0.00000290,BTC,0.00000290,$0.11,-,-,"approved / BTC Interest Earned",2022-01-30 06:00:05
NXT1pjRRPMiCsKTwOAAJRiL8I,Interest,BTC,0.00000290,BTC,0.00000290,$0.10,-,-,"approved / BTC Interest Earned",2022-01-29 06:00:05
NXT2KKZ3lHJMPE3L3fmlpPBgu,Interest,BTC,0.00000290,BTC,0.00000290,$0.10,-,-,"approved / BTC Interest Earned",2022-01-28 06:00:04
NXT5HJHiKtraV38rONWmfvqAO,Interest,BTC,0.00000289,BTC,0.00000289,$0.10,-,-,"approved / BTC Interest Earned",2022-01-27 06:00:04
NXTm5slqkcQESA8GVDEPoB1y,Interest,BTC,0.00000289,BTC,0.00000289,$0.10,-,-,"approved / BTC Interest Earned",2022-01-26 06:00:04
NXT3G2R7Jtzxth3cVir6V7bNl,Interest,BTC,0.00000289,BTC,0.00000289,$0.10,-,-,"approved / BTC Interest Earned",2022-01-25 06:00:05
NXT6fL3CXgk69OnJ5oeG5JMdW,Interest,BTC,0.00000289,BTC,0.00000289,$0.10,-,-,"approved / BTC Interest Earned",2022-01-24 06:00:04
NXT6xo408R3lTzCODc50zBcoR,Interest,BTC,0.00000289,BTC,0.00000289,$0.10,-,-,"approved / BTC Interest Earned",2022-01-23 06:00:04
NXT4fQS6MaLZ40KkbDfpH8QVj,Interest,BTC,0.00000289,BTC,0.00000289,$0.10,-,-,"approved / BTC Interest Earned",2022-01-22 06:00:04
NXT1PCImmTNDhYnPgZjgLQvIX,Interest,BTC,0.00000289,BTC,0.00000289,$0.11,-,-,"approved / BTC Interest Earned",2022-01-21 06:00:04
NXT4F6Wh4XJ7tqTuziBfx4t6t,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-20 06:00:04
NXT3vDd1GsD2SdPYbRLCYcD54,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-19 06:00:04
NXT1MU8tO0fANOnaXaGskPyOy,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-18 06:00:04
NXT3x45IaoL4AJRLed1dTYghT,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-17 06:00:03
NXT70tNOK1Rzp9cFCdBR2VWnZ,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-16 06:00:04
NXT6ArauXVuo19cZpwDj2CFJE,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-15 06:00:04
NXT2xLctxBHwNsK1a0SAMMaab,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-14 06:00:04
NXT4cTGu9RmYACP6IBzC01Uk9,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-13 06:00:04
NXT4kUDRGd4S2RAsxtLH4fYOu,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-12 06:00:03
NXT4qbfX9E4LQ9nA8EkkSsdXo,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-11 06:00:04
NXT1NOxZP1Dw683d1KAg5gZsA,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-10 06:00:04
NXT25l2PEb0CJV5RibZgFKKNS,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-09 06:00:05
NXT4AechdWPZicOP5jCUfZOD4,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-08 06:00:04
NXT41eMIr37TP9RbNO2mDJCoV,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-07 06:00:05
NXT3ABdAE6t6FCEyxyYLQxgRs,Interest,BTC,0.00000289,BTC,0.00000289,$0.12,-,-,"approved / BTC Interest Earned",2022-01-06 06:00:04
